Date,JSE,NSE
24-Jun-13,33793.13,1573.00
25-Jun-13,34187.43,1588.00
26-Jun-13,34577.97,1603.00
27-Jun-13,34655.32,1613.00
28-Jun-13,35051.49,1606.00
1-Jul-13,35365.27,1615.00
2-Jul-13,35252.13,1614.00
3-Jul-13,34826.19,1615.00
4-Jul-13,35518.73,
5-Jul-13,34684.53,1632.00
8-Jul-13,35370.67,1641.00
9-Jul-13,35301.39,1652.00
10-Jul-13,35181.34,1653.00
11-Jul-13,36082.58,1675.00
12-Jul-13,36227.27,1680.00
15-Jul-13,36206.75,1683.00
16-Jul-13,35855.07,1676.00
17-Jul-13,36409.47,1681.00
18-Jul-13,36593.29,1689.00
19-Jul-13,36029.71,1692.00
22-Jul-13,36394.28,1696.00
23-Jul-13,36652.71,1692.00
24-Jul-13,36373.27,1686.00
25-Jul-13,36244.58,1690.00
26-Jul-13,36026.19,1692.00
29-Jul-13,36368.56,1685.00
30-Jul-13,36516.92,1686.00
31-Jul-13,36843.05,1686.00
1-Aug-13,37473.94,1707.00
2-Aug-13,37218.32,1710.00
5-Aug-13,37334.82,1707.00
6-Aug-13,37129.66,1697.00
7-Aug-13,37177.28,1691.00
8-Aug-13,37314.01,1698.00
12-Aug-13,38072.48,1690.00
13-Aug-13,38235.45,1694.00
14-Aug-13,38564.99,1685.00
15-Aug-13,38089.21,1661.00
16-Aug-13,38623.63,1656.00
19-Aug-13,38493.92,1646.00
20-Aug-13,38384.01,1652.00
21-Aug-13,38386.76,1643.00
22-Aug-13,38676.95,1657.00
23-Aug-13,38652.12,1664.00
26-Aug-13,38903.32,1657.00
27-Aug-13,38720.33,1631.00
28-Aug-13,38001.03,1635.00
29-Aug-13,38115.67,1638.00
30-Aug-13,37863.93,1633.00
2-Sep-13,38346.25,
3-Sep-13,38513.85,1640.00
4-Sep-13,38166.67,1653.00
5-Sep-13,38399.42,1655.00
6-Sep-13,38422.11,1655.00
9-Sep-13,38306.88,1672.00
10-Sep-13,39087.02,1684.00
11-Sep-13,38933.58,1689.00
12-Sep-13,39207.30,1683.00
13-Sep-13,39071.51,1688.00
16-Sep-13,39060.23,1698.00
17-Sep-13,39174.83,1705.00
18-Sep-13,38832.74,1726.00
19-Sep-13,39701.11,1722.00
20-Sep-13,39542.40,1710.00
23-Sep-13,39444.06,1702.00
25-Sep-13,39824.79,1693.00
26-Sep-13,39755.23,1699.00
27-Sep-13,39774.18,1692.00
30-Sep-13,39449.84,1682.00
1-Oct-13,39371.27,1695.00
2-Oct-13,39362.08,1694.00
3-Oct-13,39370.63,1679.00
4-Oct-13,39285.17,1691.00
7-Oct-13,39050.88,1676.00
8-Oct-13,38578.53,1656.00
9-Oct-13,38106.70,1656.00
10-Oct-13,38614.68,1693.00
11-Oct-13,38903.51,1703.00
14-Oct-13,39020.17,1710.00
15-Oct-13,39592.96,1698.00
16-Oct-13,39674.70,1722.00
17-Oct-13,39787.24,1733.00
18-Oct-13,39894.47,1745.00
21-Oct-13,40096.58,1745.00
22-Oct-13,40544.23,1755.00
23-Oct-13,40230.51,1746.00
24-Oct-13,40242.28,1752.00
25-Oct-13,40314.88,1760.00
28-Oct-13,40555.28,1762.00
29-Oct-13,40596.24,1772.00
30-Oct-13,40740.09,1763.00
31-Oct-13,40658.55,1757.00
1-Nov-13,40729.18,1762.00
4-Nov-13,40863.34,1768.00
5-Nov-13,40929.70,1763.00
6-Nov-13,41367.23,1771.00
7-Nov-13,41246.57,1747.00
8-Nov-13,40698.57,1771.00
11-Nov-13,40758.33,1772.00
12-Nov-13,40727.80,1768.00
13-Nov-13,39903.26,1782.00
14-Nov-13,40163.83,1791.00
15-Nov-13,40394.38,1798.00
18-Nov-13,40593.96,1792.00
19-Nov-13,40337.43,1788.00
20-Nov-13,40408.95,1781.00
21-Nov-13,39941.17,1796.00
22-Nov-13,39642.74,1805.00
25-Nov-13,39767.98,1803.00
26-Nov-13,39194.33,1803.00
27-Nov-13,39768.86,1807.00
28-Nov-13,40284.95,
29-Nov-13,40169.32,1806.00
2-Dec-13,39871.53,1801.00
3-Dec-13,39194.66,1795.00
4-Dec-13,39258.76,1793.00
5-Dec-13,39587.66,1785.00
6-Dec-13,39905.22,1805.00
9-Dec-13,40028.41,1808.00
10-Dec-13,39934.74,1803.00
11-Dec-13,39736.78,1782.00
12-Dec-13,38575.26,1776.00
13-Dec-13,38537.55,1775.00
17-Dec-13,39149.01,1781.00
18-Dec-13,39205.04,1811.00
19-Dec-13,39607.30,1810.00
20-Dec-13,39833.69,1818.00
23-Dec-13,39997.51,1828.00
24-Dec-13,40163.56,1833.00
27-Dec-13,40974.73,1841.00
30-Dec-13,41348.03,1841.00
31-Dec-13,41482.39,1848.00
2-Jan-14,41785.98,1832.00
3-Jan-14,41418.25,1831.00
6-Jan-14,41164.45,1827.00
7-Jan-14,41132.70,1838.00
8-Jan-14,40962.55,1838.00
9-Jan-14,40719.11,1838.00
10-Jan-14,40834.33,1842.00
13-Jan-14,41269.29,1819.00
14-Jan-14,41203.32,1839.00
15-Jan-14,41657.52,1848.00
16-Jan-14,41951.93,1846.00
17-Jan-14,41976.36,1839.00
20-Jan-14,42240.94,
21-Jan-14,42195.76,1844.00
22-Jan-14,42262.16,1845.00
23-Jan-14,42313.97,1829.00
24-Jan-14,41739.02,1790.00
27-Jan-14,41090.64,1782.00
28-Jan-14,41085.10,1793.00
29-Jan-14,40974.52,1774.00
30-Jan-14,40687.21,1794.00
31-Jan-14,40586.73,1783.00
3-Feb-14,40431.55,1742.00
4-Feb-14,39945.44,1755.00
5-Feb-14,39967.59,1752.00
6-Feb-14,40465.00,1773.00
7-Feb-14,40777.60,1797.00
10-Feb-14,41321.02,1800.00
11-Feb-14,41299.94,1820.00
12-Feb-14,41848.91,1819.00
13-Feb-14,41730.09,1830.00
14-Feb-14,42093.15,1839.00
17-Feb-14,42478.88,
18-Feb-14,42575.61,1841.00
19-Feb-14,42909.69,1829.00
20-Feb-14,42660.52,1840.00
21-Feb-14,42952.99,1836.00
24-Feb-14,42880.77,1848.00
25-Feb-14,42442.55,1845.00
26-Feb-14,42535.95,1845.00
27-Feb-14,42544.63,1854.00
28-Feb-14,42771.61,1860.00
3-Mar-14,42577.64,1846.00
4-Mar-14,43064.97,1874.00
5-Mar-14,42952.98,1874.00
6-Mar-14,43236.13,1877.00
7-Mar-14,43206.26,1878.00
10-Mar-14,42735.38,1877.00
11-Mar-14,43055.99,1868.00
12-Mar-14,42607.46,1868.00
13-Mar-14,42213.03,1846.00
14-Mar-14,41761.01,1841.00
17-Mar-14,42156.24,1859.00
18-Mar-14,42393.08,1872.00
19-Mar-14,42006.91,1861.00
20-Mar-14,41885.37,1872.00
24-Mar-14,42226.83,1857.00
25-Mar-14,42721.29,1866.00
26-Mar-14,42943.04,1853.00
27-Mar-14,42663.18,1849.00
28-Mar-14,43167.60,1858.00
31-Mar-14,42996.63,1872.00
1-Apr-14,43320.65,1886.00
2-Apr-14,43631.70,1891.00
3-Apr-14,43439.95,1889.00
4-Apr-14,43537.43,1865.00
7-Apr-14,43020.05,1845.00
8-Apr-14,43230.33,1852.00
9-Apr-14,43436.29,1872.00
10-Apr-14,43609.39,1833.00
11-Apr-14,43116.91,1816.00
14-Apr-14,43265.04,1831.00
15-Apr-14,42905.65,1843.00
16-Apr-14,43242.25,1862.00
17-Apr-14,43446.52,1865.00
22-Apr-14,43711.36,1880.00
23-Apr-14,43648.41,1875.00
24-Apr-14,43900.89,1879.00
25-Apr-14,43851.17,1863.00
29-Apr-14,43875.77,1878.00
30-Apr-14,43804.68,1884.00
2-May-14,44015.07,1881.00
5-May-14,43776.73,1885.00
6-May-14,43847.58,1868.00
8-May-14,43900.72,1876.00
9-May-14,43741.10,1879.00
12-May-14,44135.65,1897.00
13-May-14,44086.05,1898.00
14-May-14,44526.20,1889.00
15-May-14,44388.19,1871.00
16-May-14,44078.03,1878.00
19-May-14,44413.84,1885.00
20-May-14,44559.13,1873.00
21-May-14,44629.81,1888.00
22-May-14,44840.03,1893.00
23-May-14,44894.82,1901.00
26-May-14,45005.88,
27-May-14,44859.43,1912.00
28-May-14,44732.26,1910.00
29-May-14,44744.80,1920.00
30-May-14,44641.55,1924.00
2-Jun-14,44852.57,1925.00
3-Jun-14,44975.70,1924.00
4-Jun-14,44985.86,1928.00
5-Jun-14,44984.76,1941.00
6-Jun-14,44929.10,1949.00
9-Jun-14,45137.07,1951.00
10-Jun-14,45730.62,1951.00
11-Jun-14,45644.26,1944.00
12-Jun-14,45587.81,1930.00
13-Jun-14,45803.04,1936.00
17-Jun-14,45902.25,1942.00
18-Jun-14,45723.15,1957.00
19-Jun-14,46273.97,1960.00
20-Jun-14,46336.08,1963.00
23-Jun-14,46054.04,1963.00
24-Jun-14,45871.57,1950.00
25-Jun-14,45383.07,1960.00
26-Jun-14,45787.33,1957.00
27-Jun-14,45651.85,1961.00
30-Jun-14,45969.81,1960.00
1-Jul-14,46481.44,1973.00
2-Jul-14,46888.12,1975.00
3-Jul-14,46951.40,1985.00
4-Jul-14,47080.38,
7-Jul-14,46873.42,1978.00
8-Jul-14,46573.52,1964.00
9-Jul-14,46343.02,1973.00
10-Jul-14,45937.86,1965.00
11-Jul-14,46071.09,1968.00
14-Jul-14,46433.66,1977.00
15-Jul-14,46627.33,1973.00
16-Jul-14,46946.26,1982.00
17-Jul-14,46642.08,1958.00
18-Jul-14,46558.12,1978.00
21-Jul-14,46279.70,1974.00
22-Jul-14,46789.06,1984.00
23-Jul-14,46743.31,1987.00
24-Jul-14,46448.36,1988.00
25-Jul-14,46384.92,1978.00
28-Jul-14,46738.70,1979.00
29-Jul-14,47056.26,1970.00
30-Jul-14,46591.35,1970.00
31-Jul-14,46222.43,1931.00
1-Aug-14,45733.69,1925.00
4-Aug-14,45998.59,1939.00
5-Aug-14,46110.16,1920.00
6-Aug-14,45916.68,1920.00
7-Aug-14,45533.20,1910.00
8-Aug-14,45560.82,1932.00
11-Aug-14,46377.49,1937.00
12-Aug-14,46288.21,1934.00
13-Aug-14,46114.26,1947.00
14-Aug-14,45920.90,1955.00
15-Aug-14,46112.03,1955.00
18-Aug-14,46424.77,1972.00
19-Aug-14,46195.61,1982.00
20-Aug-14,46313.20,1987.00
21-Aug-14,46283.21,1992.00
22-Aug-14,45982.92,1988.00
25-Aug-14,46209.07,1998.00
26-Aug-14,46478.78,2000.00
27-Aug-14,46351.64,2000.00
28-Aug-14,45840.07,1997.00
29-Aug-14,45630.44,2003.00
1-Sep-14,45752.53,
2-Sep-14,46076.97,2002.00
3-Sep-14,46387.06,2001.00
4-Sep-14,46674.59,1998.00
5-Sep-14,46388.80,2008.00
8-Sep-14,46204.85,2002.00
9-Sep-14,46344.02,1988.00
10-Sep-14,45879.83,1996.00
11-Sep-14,45830.54,1998.00
12-Sep-14,45865.20,1986.00
15-Sep-14,46032.07,1984.00
16-Sep-14,45884.73,1999.00
17-Sep-14,45814.29,2002.00
18-Sep-14,46226.20,2011.00
19-Sep-14,46162.81,2010.00
22-Sep-14,45244.57,1994.00
23-Sep-14,44873.06,1983.00
25-Sep-14,44345.76,1966.00
26-Sep-14,44507.63,1983.00
29-Sep-14,44209.56,1978.00
30-Sep-14,44160.31,1972.00
1-Oct-14,43679.72,1946.00
2-Oct-14,42956.68,1946.00
3-Oct-14,43383.52,1968.00
6-Oct-14,43932.97,1965.00
7-Oct-14,43500.25,1935.00
8-Oct-14,42846.54,1969.00
9-Oct-14,42913.11,1928.00
10-Oct-14,41911.80,1906.00
13-Oct-14,42181.15,1875.00
14-Oct-14,42500.95,1878.00
15-Oct-14,41572.08,1863.00
16-Oct-14,41793.53,1863.00
17-Oct-14,42735.98,1887.00
20-Oct-14,42479.53,1904.00
21-Oct-14,43385.89,1941.00
22-Oct-14,43035.34,1927.00
23-Oct-14,42921.33,1951.00
24-Oct-14,42676.13,1965.00
27-Oct-14,42816.16,1962.00
28-Oct-14,43181.63,1985.00
29-Oct-14,43797.39,1982.00
30-Oct-14,43335.67,1995.00
31-Oct-14,44384.99,2018.00
3-Nov-14,44705.91,2018.00
4-Nov-14,44451.72,2012.00
5-Nov-14,44395.88,2024.00
6-Nov-14,44306.55,2031.00
7-Nov-14,44814.63,2032.00
10-Nov-14,45161.14,2038.00
11-Nov-14,44980.97,2040.00
12-Nov-14,44935.48,2038.00
13-Nov-14,45120.73,2039.00
14-Nov-14,45134.15,2040.00
17-Nov-14,45031.48,2041.00
18-Nov-14,44802.60,2052.00
19-Nov-14,44523.09,2049.00
20-Nov-14,43676.11,2053.00
21-Nov-14,45250.63,2064.00
24-Nov-14,45082.77,2069.00
25-Nov-14,44909.52,2067.00
26-Nov-14,44751.51,2073.00
27-Nov-14,44910.17,
28-Nov-14,44205.76,2068.00
1-Dec-14,43236.37,2053.00
2-Dec-14,43973.78,2067.00
3-Dec-14,44230.75,2074.00
4-Dec-14,43767.55,2072.00
5-Dec-14,43876.25,2075.00
8-Dec-14,43972.33,2060.00
9-Dec-14,42911.27,2060.00
10-Dec-14,43062.01,2026.00
11-Dec-14,42438.05,2035.00
12-Dec-14,42400.00,2002.00
15-Dec-14,41755.14,1990.00
17-Dec-14,41616.58,2013.00
18-Dec-14,43609.90,2061.00
19-Dec-14,43655.86,2071.00
22-Dec-14,43583.20,2079.00
23-Dec-14,43820.45,2082.00
24-Dec-14,43746.86,2082.00
29-Dec-14,44477.47,2091.00
30-Dec-14,43949.89,2080.00
31-Dec-14,43969.96,2059.00
2-Jan-15,43696.74,2058.00
5-Jan-15,41990.24,2021.00
6-Jan-15,42747.37,2003.00
7-Jan-15,43086.35,2026.00
8-Jan-15,43670.79,2062.00
9-Jan-15,42994.58,2045.00
12-Jan-15,42478.59,2028.00
13-Jan-15,43428.83,2023.00
14-Jan-15,42038.08,2011.00
15-Jan-15,42533.81,1993.00
16-Jan-15,42455.42,2019.00
19-Jan-15,42989.54,
20-Jan-15,43074.85,2023.00
21-Jan-15,43480.80,2032.00
22-Jan-15,43725.20,2063.00
23-Jan-15,43647.44,2052.00
26-Jan-15,44197.55,2057.00
27-Jan-15,44531.76,2030.00
28-Jan-15,45002.40,2002.00
29-Jan-15,44768.68,2021.00
30-Jan-15,45111.03,1995.00
2-Feb-15,45188.36,2021.00
3-Feb-15,45708.71,2050.00
4-Feb-15,45412.12,2042.00
5-Feb-15,45450.89,2063.00
6-Feb-15,45744.27,2056.00
9-Feb-15,45875.33,2047.00
10-Feb-15,45916.40,2069.00
11-Feb-15,45891.46,2069.00
12-Feb-15,46289.79,2089.00
13-Feb-15,46739.97,2097.00
16-Feb-15,46822.44,
17-Feb-15,46714.30,2100.00
18-Feb-15,46465.08,2100.00
19-Feb-15,46716.65,2097.00
20-Feb-15,46880.64,2110.00
23-Feb-15,47163.10,2110.00
24-Feb-15,47178.36,2116.00
25-Feb-15,47029.95,2114.00
26-Feb-15,47161.17,2111.00
27-Feb-15,47161.83,2105.00
2-Mar-15,46773.81,2117.00
3-Mar-15,46976.08,2108.00
4-Mar-15,46744.23,2099.00
5-Mar-15,47105.87,2101.00
6-Mar-15,47236.40,2071.00
9-Mar-15,46644.35,2079.00
10-Mar-15,46148.91,2044.00
11-Mar-15,45825.87,2040.00
12-Mar-15,46303.16,2066.00
13-Mar-15,45872.93,2053.00
16-Mar-15,46202.57,2081.00
17-Mar-15,46269.27,2074.00
18-Mar-15,46181.04,2100.00
19-Mar-15,46699.35,2089.00
20-Mar-15,46592.78,2108.00
23-Mar-15,46480.63,2104.00
24-Mar-15,46735.06,2092.00
25-Mar-15,46182.11,2061.00
26-Mar-15,45467.39,2056.00
27-Mar-15,45678.97,2061.00
30-Mar-15,46293.05,2086.00
31-Mar-15,46016.98,2068.00
1-Apr-15,46128.41,2060.00
2-Apr-15,46048.96,2067.00
7-Apr-15,46418.90,2076.00
8-Apr-15,46630.69,2082.00
9-Apr-15,46779.77,2091.00
10-Apr-15,47134.40,2102.00
13-Apr-15,47307.74,2092.00
14-Apr-15,47039.79,2096.00
15-Apr-15,47452.93,2107.00
16-Apr-15,48003.52,2105.00
17-Apr-15,47491.87,2081.00
20-Apr-15,47572.87,2100.00
21-Apr-15,47827.43,2097.00
22-Apr-15,47997.80,2108.00
23-Apr-15,48411.02,2113.00
24-Apr-15,48965.36,2118.00
28-Apr-15,48758.27,2115.00
29-Apr-15,48296.08,2107.00
30-Apr-15,48195.48,2086.00
4-May-15,48443.21,2115.00
5-May-15,48312.41,2090.00
6-May-15,47707.62,2080.00
7-May-15,47198.02,2088.00
8-May-15,47716.53,2116.00
11-May-15,48098.25,2105.00
12-May-15,47868.91,2099.00
13-May-15,47993.01,2099.00
14-May-15,47821.65,2121.00
15-May-15,47935.39,2123.00
18-May-15,48262.00,2129.00
19-May-15,48143.09,2128.00
20-May-15,47994.24,2126.00
21-May-15,47915.05,2131.00
22-May-15,47885.27,2126.00
25-May-15,47844.77,
26-May-15,46916.48,2104.00
27-May-15,46885.86,2124.00
28-May-15,46815.09,2121.00
29-May-15,46285.65,2107.00
1-Jun-15,46180.49,2112.00
2-Jun-15,46377.77,2110.00
3-Jun-15,46083.96,2114.00
4-Jun-15,45585.39,2096.00
5-Jun-15,45993.24,2093.00
8-Jun-15,45942.67,2079.00
9-Jun-15,45395.91,2080.00
10-Jun-15,46252.64,2105.00
11-Jun-15,46149.59,2109.00
12-Jun-15,46129.91,2094.00
15-Jun-15,45608.63,2084.00
17-Jun-15,45914.43,2100.00
18-Jun-15,46213.88,2121.00
19-Jun-15,46170.57,2110.00
22-Jun-15,46593.00,2123.00
23-Jun-15,47002.30,2124.00
24-Jun-15,47231.90,2109.00
25-Jun-15,47259.66,2102.00
26-Jun-15,47054.51,2102.00
29-Jun-15,46395.06,2058.00
30-Jun-15,46141.59,2063.00
1-Jul-15,46313.36,2077.00
2-Jul-15,46627.77,2077.00
3-Jul-15,46355.60,
6-Jul-15,45732.42,2069.00
7-Jul-15,44377.00,2081.00
8-Jul-15,44678.82,2047.00
9-Jul-15,45872.43,2051.00
10-Jul-15,46216.22,2077.00
13-Jul-15,46907.90,2100.00
14-Jul-15,46571.30,2109.00
15-Jul-15,46942.19,2107.00
16-Jul-15,47228.09,2124.00
17-Jul-15,47052.58,2127.00
20-Jul-15,47388.67,2128.00
21-Jul-15,47256.32,2119.00
22-Jul-15,46370.97,2114.00
23-Jul-15,46649.23,2102.00
24-Jul-15,45858.45,2080.00
27-Jul-15,45768.94,2068.00
28-Jul-15,45290.17,2093.00
29-Jul-15,46108.87,2109.00
30-Jul-15,46302.48,2109.00
31-Jul-15,46557.26,2104.00
3-Aug-15,46120.82,2098.00
4-Aug-15,46917.54,2093.00
5-Aug-15,47259.06,2100.00
6-Aug-15,46930.67,2084.00
7-Aug-15,46431.99,2078.00
11-Aug-15,46622.58,2084.00
12-Aug-15,44980.35,2086.00
13-Aug-15,45877.71,2083.00
14-Aug-15,45341.19,2092.00
17-Aug-15,45287.52,2102.00
18-Aug-15,45467.35,2097.00
19-Aug-15,44686.47,2080.00
20-Aug-15,44149.39,2036.00
21-Aug-15,43404.56,1971.00
24-Aug-15,42149.24,1893.00
25-Aug-15,43439.05,1868.00
26-Aug-15,42854.06,1941.00
27-Aug-15,43624.98,1988.00
28-Aug-15,44383.74,1989.00
31-Aug-15,44350.11,1972.00
1-Sep-15,42979.77,1914.00
2-Sep-15,43699.53,1949.00
3-Sep-15,44838.96,1951.00
4-Sep-15,43547.16,1921.00
7-Sep-15,43389.01,
8-Sep-15,44107.18,1969.00
9-Sep-15,44249.39,1942.00
10-Sep-15,44025.81,1952.00
11-Sep-15,43450.42,1961.00
14-Sep-15,43813.06,1953.00
15-Sep-15,43985.37,1978.00
16-Sep-15,45588.01,1995.00
17-Sep-15,46137.53,1990.00
18-Sep-15,45616.07,1958.00
21-Sep-15,45379.92,1967.00
22-Sep-15,44523.72,1943.00
23-Sep-15,45062.05,1939.00
25-Sep-15,44963.24,1931.00
28-Sep-15,44242.32,1882.00
29-Sep-15,44159.46,1884.00
30-Sep-15,44881.18,1920.00
1-Oct-15,45252.77,1924.00
2-Oct-15,45668.35,1951.00
5-Oct-15,46693.26,1987.00
6-Oct-15,46624.38,1980.00
7-Oct-15,47162.94,1996.00
8-Oct-15,47293.81,2013.00
9-Oct-15,47809.88,2015.00
12-Oct-15,47241.76,2018.00
13-Oct-15,47643.86,2004.00
14-Oct-15,47612.14,1994.00
15-Oct-15,47462.98,2024.00
16-Oct-15,47459.95,2033.00
19-Oct-15,47720.17,2034.00
20-Oct-15,47410.34,2031.00
21-Oct-15,47594.59,2019.00
22-Oct-15,47814.72,2053.00
23-Oct-15,48799.45,2075.00
26-Oct-15,48569.26,2071.00
27-Oct-15,48231.26,2066.00
28-Oct-15,48189.15,2090.00
29-Oct-15,47941.01,2089.00
30-Oct-15,48317.45,2079.00
2-Nov-15,48349.52,2104.00
3-Nov-15,48548.21,2110.00
4-Nov-15,49081.01,2102.00
5-Nov-15,48553.57,2100.00
6-Nov-15,47540.77,2099.00
9-Nov-15,47964.96,2079.00
10-Nov-15,47201.94,2082.00
11-Nov-15,47265.83,2075.00
12-Nov-15,46787.50,2046.00
13-Nov-15,45979.37,2023.00
16-Nov-15,46330.67,2053.00
17-Nov-15,46751.10,2050.00
18-Nov-15,46464.28,2084.00
19-Nov-15,46851.60,2081.00
20-Nov-15,46963.11,2089.00
23-Nov-15,46920.95,2087.00
24-Nov-15,46569.63,2089.00
25-Nov-15,46672.23,2089.00
26-Nov-15,46877.40,
27-Nov-15,46327.67,2090.00
30-Nov-15,46329.56,2080.00
1-Dec-15,46295.25,2103.00
2-Dec-15,46024.24,2080.00
3-Dec-15,45371.37,2050.00
4-Dec-15,44347.44,2092.00
7-Dec-15,44898.68,2077.00
8-Dec-15,44151.26,2064.00
9-Dec-15,44545.49,2048.00
10-Dec-15,44250.70,2052.00
11-Dec-15,43558.35,2012.00
14-Dec-15,43415.47,2022.00
15-Dec-15,43701.61,2043.00
17-Dec-15,44927.07,2042.00
18-Dec-15,43978.57,2006.00
21-Dec-15,44368.53,2021.00
22-Dec-15,44900.59,2039.00
23-Dec-15,45865.58,2064.00
24-Dec-15,46355.04,2061.00
28-Dec-15,46243.42,2057.00
29-Dec-15,45996.54,2078.00
30-Dec-15,45900.83,2063.00
31-Dec-15,45797.30,2044.00
4-Jan-16,44459.75,2013.00
5-Jan-16,44673.09,2017.00
6-Jan-16,44150.46,1990.00
7-Jan-16,43186.36,1943.00
8-Jan-16,43253.30,1922.00
11-Jan-16,43482.54,1924.00
12-Jan-16,43489.37,1939.00
13-Jan-16,43422.42,1890.00
14-Jan-16,42741.46,1922.00
15-Jan-16,42105.00,1880.00
18-Jan-16,42093.40,
19-Jan-16,42872.39,1881.00
20-Jan-16,41610.78,1859.00
21-Jan-16,41543.66,1869.00
22-Jan-16,42952.57,1907.00
25-Jan-16,42413.33,1877.00
26-Jan-16,42625.80,1904.00
27-Jan-16,42938.94,1883.00
28-Jan-16,43746.33,1893.00
29-Jan-16,44065.55,1940.00
1-Feb-16,43881.35,1939.00
2-Feb-16,42972.08,1903.00
3-Feb-16,43447.44,1913.00
4-Feb-16,44292.35,1916.00
5-Feb-16,44453.51,1880.00
8-Feb-16,43998.31,1853.00
9-Feb-16,42975.42,1852.00
10-Feb-16,43007.47,1852.00
11-Feb-16,42054.18,1829.00
12-Feb-16,43119.66,1865.00
15-Feb-16,44379.10,
16-Feb-16,43951.37,1896.00
17-Feb-16,44591.74,1927.00
18-Feb-16,44461.24,1918.00
19-Feb-16,43474.46,1918.00
22-Feb-16,43694.03,1946.00
23-Feb-16,42949.32,1921.00
24-Feb-16,42452.61,1930.00
25-Feb-16,42742.91,1952.00
26-Feb-16,43857.79,1948.00
29-Feb-16,43802.56,1932.00
1-Mar-16,44620.53,1978.00
2-Mar-16,45266.30,1987.00
3-Mar-16,45946.02,1993.00
4-Mar-16,46224.71,2000.00
7-Mar-16,46601.06,2002.00
8-Mar-16,46229.48,1979.00
9-Mar-16,45617.97,1989.00
10-Mar-16,45548.16,1990.00
11-Mar-16,45761.25,2022.00
14-Mar-16,46555.55,2020.00
15-Mar-16,46393.77,2016.00
16-Mar-16,46825.90,2027.00
17-Mar-16,47169.67,2041.00
18-Mar-16,47812.41,2050.00
22-Mar-16,47319.37,2050.00
23-Mar-16,46613.13,2037.00
24-Mar-16,46349.01,2036.00
29-Mar-16,45819.28,2055.00
30-Mar-16,46422.66,2064.00
31-Mar-16,46139.99,2060.00
1-Apr-16,45485.30,2073.00
4-Apr-16,45772.49,2066.00
5-Apr-16,45112.97,2045.00
6-Apr-16,45084.42,2067.00
7-Apr-16,45024.17,2042.00
8-Apr-16,45252.36,2048.00
11-Apr-16,45206.33,2042.00
12-Apr-16,45751.08,2062.00
13-Apr-16,46617.72,2082.00
14-Apr-16,46551.55,2083.00
15-Apr-16,46763.08,2081.00
18-Apr-16,46879.92,2094.00
19-Apr-16,47025.18,2101.00
20-Apr-16,47271.51,2102.00
21-Apr-16,46845.77,2092.00
22-Apr-16,46505.48,2092.00
25-Apr-16,46582.73,2088.00
26-Apr-16,46695.33,2092.00
28-Apr-16,46793.34,2076.00
29-Apr-16,46471.00,2065.00
3-May-16,45548.97,2063.00
4-May-16,45559.49,2051.00
5-May-16,45623.48,2051.00
6-May-16,45101.87,2057.00
9-May-16,45136.68,2059.00
10-May-16,45707.25,2084.00
11-May-16,45839.69,2065.00
12-May-16,45190.30,2064.00
13-May-16,45403.15,2047.00
16-May-16,46258.34,2067.00
17-May-16,46393.38,2047.00
18-May-16,46636.41,2048.00
19-May-16,46312.80,2040.00
20-May-16,46531.45,2052.00
23-May-16,46537.93,2048.00
24-May-16,47033.77,2076.00
25-May-16,47727.26,2091.00
26-May-16,47835.75,2090.00
27-May-16,48069.78,2099.00
30-May-16,48447.60,
31-May-16,47974.09,2097.00
1-Jun-16,47510.07,2099.00
2-Jun-16,47677.99,2105.00
3-Jun-16,48083.54,2099.00
6-Jun-16,47822.38,2109.00
7-Jun-16,48053.20,2112.00
8-Jun-16,47716.20,2119.00
9-Jun-16,47176.52,2116.00
10-Jun-16,47028.08,2096.00
13-Jun-16,46431.51,2079.00
14-Jun-16,45396.90,2075.00
15-Jun-16,46050.02,2072.00
17-Jun-16,46136.89,2071.00
20-Jun-16,47015.52,2083.00
21-Jun-16,46912.03,2089.00
22-Jun-16,47475.23,2085.00
23-Jun-16,47453.53,2113.00
24-Jun-16,45570.39,2037.00
27-Jun-16,44142.75,2001.00
28-Jun-16,45107.14,2036.00
29-Jun-16,45732.46,2071.00
30-Jun-16,45974.31,2099.00
1-Jul-16,46015.54,2103.00
4-Jul-16,46027.48,
5-Jul-16,45330.93,2089.00
6-Jul-16,44501.22,2100.00
7-Jul-16,44802.53,2098.00
8-Jul-16,44920.65,2130.00
11-Jul-16,45683.33,2137.00
12-Jul-16,46056.81,2152.00
13-Jul-16,46288.18,2152.00
14-Jul-16,46273.49,2164.00
15-Jul-16,46454.35,2162.00
18-Jul-16,46431.44,2167.00
19-Jul-16,46214.28,2164.00
20-Jul-16,46200.63,2173.00
21-Jul-16,46272.66,2165.00
22-Jul-16,46285.24,2175.00
25-Jul-16,46544.67,2169.00
26-Jul-16,46788.32,2169.00
27-Jul-16,46874.05,2167.00
28-Jul-16,46390.00,2170.00
29-Jul-16,45916.48,2174.00
1-Aug-16,46149.80,2171.00
2-Aug-16,45559.57,2157.00
4-Aug-16,45533.22,2164.00
5-Aug-16,45385.74,2183.00
8-Aug-16,45510.65,2181.00
10-Aug-16,45132.06,2176.00
11-Aug-16,45205.64,2186.00
12-Aug-16,45703.18,2184.00
15-Aug-16,45303.88,2190.00
16-Aug-16,45392.84,2178.00
17-Aug-16,45386.78,2182.00
18-Aug-16,46063.63,2187.00
